AvgRating,Predictions,Accurate Prediction,BGGId,Name,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens
0,0,True,8670,Der Herr der Ringe: Die Rückkehr des Königs,0,0,1,0,0,0,0,0
0,0,True,8671,Terra,0,0,0,0,0,0,0,0
0,0,True,8675,Tops,0,0,0,0,0,0,0,0
0,0,True,8676,The Merry Game of Floundering,0,0,0,0,0,0,0,1
1,1,True,8679,Days of Decision III,0,0,1,0,0,0,0,0
0,0,True,8689,Bunco,0,0,0,0,0,0,1,0
0,0,True,8690,Buzzword,0,0,0,0,0,0,1,0
0,0,True,8691,The Top 10 Game,0,0,0,0,0,0,0,0
0,0,True,8693,1918: Operation Michel,0,0,1,0,0,0,0,0
0,0,True,8700,Empire (Third Edition),0,0,1,0,0,0,0,0
1,1,True,8702,1807: The Eagles Turn East,0,0,1,0,0,0,0,0
0,0,True,8703,"The Ardennes Offensive: The Battle of the Bulge, December 1944",0,0,1,0,0,0,0,0
0,0,True,8705,Bloody Keren,0,0,1,0,0,0,0,0
0,0,True,8706,Chief Herman's Next Big Thing,0,0,0,0,0,0,0,0
0,0,True,8707,"Jacob Marley, Esq.",0,1,0,0,0,0,0,0
1,1,True,8711,Landships! Tactical Weapons Innovations 1914-1918,0,0,1,0,0,0,0,0
1,1,True,8717,The Schlieffen Plan,0,0,1,0,0,0,0,0
1,1,True,8719,The Next War: Modern Conflict in Europe,0,0,1,0,0,0,0,0
0,0,True,8720,North German Plain,0,0,1,0,0,0,0,0
1,1,True,8721,Hof Gap: The Nurnberg Pincer,0,0,1,0,0,0,0,0
1,1,True,8722,BAOR,0,0,1,0,0,0,0,0
1,1,True,8723,Crimea: The Dawn of Modern Warfare,0,0,1,0,0,0,0,0
1,1,True,8724,Torgau,0,0,1,0,0,0,0,0
0,0,True,8725,Red Star/White Star: Tactical Combat in Europe in the 1970's,0,0,1,0,0,0,0,0
0,0,True,8727,"U.S.N.: The Game of War in the Pacific, 1941-43",0,0,1,0,0,0,0,0
0,0,True,8728,Ultra Marines,1,1,0,0,0,0,0,0
1,1,True,8730,Flying Colors,0,0,1,0,0,0,0,0
0,0,True,8731,Salvo II,0,0,1,0,0,0,0,0
1,0,False,8736,Kasserine Pass,0,0,1,0,0,0,0,0
1,1,True,8737,Peter the Great,0,0,1,0,0,0,0,0
0,0,True,8740,Imperium Romanum: The Clash of Legions,0,0,1,0,0,0,0,0
0,0,True,8741,Indo-Pakistani Wars,0,0,1,0,0,0,0,0
0,1,False,8742,1815: The Waterloo Campaign,0,0,1,0,0,0,0,0
1,1,True,8743,"Saipan: Conquest of the Marianas, June 1944",0,0,1,0,0,0,0,0
0,0,True,8744,"Okinawa: The Last Battle, April 1945",0,0,1,0,0,0,0,0
0,0,True,8745,"Leyte: Return to the Philippines, October 1944",0,0,1,0,0,0,0,0
0,0,True,8746,"Bloody Ridge: Turning Point on Guadalcanal, September 1942",0,0,1,0,0,0,0,0
0,0,True,8747,Chinese Farm: Egyptian-Israeli Combat in the '73 War,0,0,1,0,0,0,0,0
0,0,True,8748,Golan: Syrian-Israeli Combat in the '73 War,0,0,1,0,0,0,0,0
0,0,True,8749,Mukden: Sino-Soviet Combat in the '70's,0,0,1,0,0,0,0,0
1,1,True,8751,Wurzburg: Soviet-American Combat in the '70's,0,0,1,0,0,0,0,0
0,0,True,8753,Grand Army of the Republic,0,0,1,0,0,0,0,0
1,0,False,8754,The Moscow Campaign: Strike and Counterstrike Russia,0,0,1,0,0,0,0,0
0,0,True,8755,Destruction of Army Group Center: The Soviet Summer Offensive,0,0,1,0,0,0,0,0
0,0,True,8756,Eastern Front Solitaire,0,0,1,0,0,0,0,0
1,1,True,8757,Nordkapp,0,0,1,0,0,0,0,0
1,1,True,8758,Red Sun Rising: The Russo-Japanese War 1904-05,0,0,1,0,0,0,0,0
1,1,True,8782,"Narvik: The Campaign in Norway, 1940",0,0,1,0,0,0,0,0
0,0,True,8784,Po-Ke-No,0,0,0,0,0,0,1,0
0,0,True,8787,Armageddon: Tactical Combat 3000 to 500 B.C.,0,0,1,0,0,0,0,0
0,0,True,8788,Grenadier: Tactical Warfare 1680-1850,0,0,1,0,0,0,0,0
0,0,True,8790,Activity,0,0,0,0,0,0,1,0
1,1,True,8798,Winter War: The Russo-Finnish Conflict,0,0,1,0,0,0,0,0
0,0,True,8803,The American Revolution 1775-1783,0,0,1,0,0,0,0,0
0,0,True,8804,Stoner Fluxx,0,0,0,0,0,0,0,0
0,0,True,8806,Trivial Pursuit: All American Edition,0,0,0,0,0,0,0,0
1,1,True,8812,No Better Place to Die: The Battle of Murfreesboro,0,0,1,0,0,0,0,0
0,0,True,8813,Shocking Roulette,0,0,0,0,0,0,0,0
1,0,False,8815,Academia,0,0,0,0,0,0,0,0
0,0,True,8816,Frenzy,0,0,0,0,0,0,0,0
1,1,True,8817,Call of Cthulhu: Collectible Card Game,0,0,0,0,1,0,0,0
0,0,True,8818,Gopher It!,0,0,0,0,0,0,0,1
1,1,True,8829,Nobody Is Perfect,0,0,0,0,0,0,1,0
0,0,True,8833,Firefight: Modern U.S. and Soviet Small Unit Tactics,0,0,1,0,0,0,0,0
1,1,True,8834,"Dynamo: Dunkirk, 1940",0,0,1,0,0,0,0,0
0,0,True,8835,Stars and Bars,0,0,1,0,0,0,0,0
0,0,True,8842,Eselspiel,0,0,0,0,0,0,0,0
1,1,True,8843,June 6,0,0,1,0,0,0,0,0
0,0,True,8847,Jargon,0,0,0,0,0,0,0,0
0,0,True,8848,Star Cruiser,0,0,1,0,0,0,0,0
0,0,True,8852,Gem Quest,0,0,0,0,0,0,0,0
0,0,True,8860,Cranium Conga,0,0,0,0,0,0,0,0
0,0,True,8863,Horus Heresy (2003),0,0,1,0,1,0,0,0
1,1,True,8887,Battle for Stalingrad,0,0,1,0,0,0,0,0
1,1,True,8888,August Fury,0,0,1,0,0,0,0,0
0,0,True,8892,IGOR: The Mad Scientist's Lament,0,0,0,0,0,0,0,0
0,0,True,8899,Rimini,0,0,0,0,0,0,0,0
1,1,True,8902,Das Quiz des 20. Jahrhunderts,0,0,0,0,0,0,0,0
0,0,True,8903,Zama: Hannibal versus Scipio,0,0,1,0,0,0,0,0
0,0,True,8904,Cropredy Bridge: A Fleeting Victory,0,0,1,0,0,0,0,0
0,0,True,8909,Lu Zhan Jun Qi,0,0,1,0,0,0,0,0
0,0,True,8911,On to Moscow,0,0,1,0,0,0,0,0
0,0,True,8913,"The Russo-Turkish War, 1877-78",0,0,1,0,0,0,0,0
0,0,True,8915,Jenga Xtreme,0,0,0,0,0,0,0,0
0,0,True,8916,Jenga: Truth or Dare,0,0,0,0,0,0,0,0
0,0,True,8920,BuyWord,0,0,0,1,0,0,0,0
1,1,True,8923,Orion,0,0,0,0,0,1,0,0
0,0,True,8924,Dancing Eggs,0,0,0,0,0,0,1,1
0,0,True,8930,Buffy the Vampire Slayer CCG,0,0,0,0,1,0,0,0
0,0,True,8935,Shazamm!,0,1,0,1,0,0,0,0
1,1,True,8939,Der wahre Walter,0,0,0,0,0,0,0,0
0,0,True,8943,Superfection,0,0,0,0,0,0,0,0
0,0,True,8944,Triple Yahtzee,0,0,0,0,0,0,0,0
0,0,True,8945,Stadium Checkers,0,0,0,0,0,1,0,0
0,0,True,8946,Da Vinci Code,0,0,0,0,0,1,0,0
0,0,True,8950,Bid It,0,0,0,0,0,0,0,0
1,1,True,8954,The Battles of Waterloo,0,0,1,0,0,0,0,0
1,1,True,8957,Renegade Legion: Centurion – Blood & Steel,0,0,1,0,0,0,0,0
0,0,True,8958,kuuduk,0,0,0,0,0,0,0,0
1,0,False,8960,Roma,0,0,1,0,0,0,0,0
0,0,True,8962,The Jewish War,0,0,1,0,0,0,0,0
0,0,True,8963,Robot Wars: The Game,0,0,0,0,0,0,0,0
0,0,True,8964,Funny Bunny,0,0,0,0,0,0,0,1
0,0,True,8965,1 Stein + Co.,0,0,0,0,0,1,0,0
0,0,True,8966,Raid on Richmond,0,0,1,0,0,0,0,0
0,0,True,8970,Herd Your Horses!,0,0,0,0,0,0,0,0
0,0,True,8972,Beat the Experts,0,0,0,0,0,0,0,0
1,1,True,8976,World War II: Pacific Theater of Operations,0,0,1,0,0,0,0,0
0,0,True,8979,Oodles of Doodles,0,0,0,0,0,0,0,0
0,0,True,8981,Anagram: The Ingenious Game of Juggling Words,0,0,0,0,0,0,0,0
0,0,True,8983,I.Q. 2000,0,0,0,0,0,0,0,0
0,0,True,8985,The Lord of the Rings Labyrinth,0,0,0,0,0,0,0,0
0,0,True,8986,Junkyard Races,0,0,0,0,0,0,0,0
1,1,True,8989,Hansa,0,1,0,0,0,0,0,0
1,1,True,8990,Bantu,0,0,0,0,0,1,0,0
1,1,True,8993,Fire in the East,0,0,1,0,0,0,0,0
0,0,True,8996,Pictionary Junior,0,0,0,0,0,0,0,1
0,0,True,8997,Scattergories Junior,0,0,0,0,0,0,0,1
0,0,True,8998,Taboo Junior,0,0,0,0,0,0,0,1
0,0,True,9004,Pop-Up Pirate!,0,0,0,0,0,0,0,1
1,1,True,9010,Dvorak,0,0,0,0,0,1,0,0
0,0,True,9013,Battle of the Five Armies,0,0,1,0,0,0,0,0
0,0,True,9016,Treasure Hunt,0,0,0,0,0,0,0,0
0,0,True,9017,Rummikub Rummy Dice Game,0,0,0,0,0,0,0,0
1,0,False,9018,Trafalgar,0,0,0,0,0,0,0,1
0,0,True,9021,Sunken City,0,1,0,1,0,0,0,0
0,0,True,9022,Im Reich des weißen Bären,0,0,0,0,0,0,0,1
1,1,True,9027,Oasis,0,1,0,0,0,0,0,0
0,0,True,9028,Tongiaki: Journey into the Unknown,0,1,0,1,0,0,0,0
0,0,True,9033,The Marcher Lords: The Norman Conquest of Wales,0,0,1,0,0,0,0,0
1,0,False,9041,Dark Eden,0,0,1,0,1,0,0,0
1,1,True,9044,All Quiet on the Western Front,0,0,1,0,0,0,0,0
0,0,True,9048,Cinq-O,0,0,0,1,0,0,0,0
0,0,True,9049,Teenage Mutant Ninja Turtles Game,0,0,0,0,0,0,0,0
0,1,False,9062,Borodino '41,0,0,1,0,0,0,0,0
0,1,False,9063,Brettfußball,0,0,0,0,0,1,0,0
0,0,True,9070,Blood Race,0,0,0,0,0,0,0,0
0,0,True,9076,Say When!,0,0,0,0,0,0,0,0
1,1,True,9077,La Grande Armée: The Campaigns of Napoleon in Central Europe,0,0,1,0,0,0,0,0
0,0,True,9079,Das kaufmännische Talent,0,0,0,0,0,0,0,0
0,0,True,9082,Go Tell the Spartans,0,0,1,0,0,0,0,0
0,0,True,9083,Grunwald 1410,0,0,1,0,0,0,0,0
0,0,True,9084,Grunwald 1410,0,0,1,0,0,0,0,0
1,1,True,9086,"Eylau: Napoleon's Winter Battle, 1807",0,0,1,0,0,0,0,0
0,0,True,9087,KRASH!,0,0,1,0,0,0,0,0
0,0,True,9090,My First UNO,0,0,0,0,0,0,0,1
0,0,True,9091,The Newlywed Game,0,0,0,0,0,0,0,0
0,1,False,9092,Avalam,0,0,0,0,0,1,0,0
1,1,True,9093,1777: The Year of the Hangman,0,0,1,0,0,0,0,0
0,0,True,9094,"MacArthur: The Road to Bataan, Dec 1941 - Jan 1942",0,0,1,0,0,0,0,0
1,1,True,9095,Diplomacy: Classical Variant,0,0,1,0,0,0,0,0
1,1,True,9104,The Three Days of Gettysburg (Second Edition),0,0,1,0,0,0,0,0
0,0,True,9108,Masquerade,1,1,0,0,0,0,0,0
0,0,True,9110,Superpowers at War,0,0,1,0,0,0,0,0
1,1,True,9111,War of 1812,0,0,1,0,0,0,0,0
1,1,True,9112,Omaha,0,0,1,0,0,0,0,0
1,0,False,9113,In Flanders Fields,0,0,1,0,0,0,0,0
0,0,True,9115,Questo Gioco del Calcio,0,0,0,0,0,0,0,1
1,1,True,9117,Embrace an Angry Wind,0,0,1,0,0,0,0,0
0,0,True,9118,"Operation Elope, 1918-1919",0,0,1,0,0,0,0,0
1,1,True,9132,18C2C: Manifest Destiny,0,1,0,0,0,0,0,0
1,0,False,9133,When Dragons Fight,0,0,1,0,0,0,0,0
1,1,True,9135,Advanced European Theater of Operations,0,0,1,0,0,0,0,0
0,0,True,9139,Marco Polo Expedition,0,0,0,1,0,0,0,0
1,1,True,9143,War in Europe (Second Edition),0,0,1,0,0,0,0,0
0,0,True,9146,Wordigo,0,0,0,0,0,0,0,0
0,0,True,9149,Zitternix,0,0,0,0,0,0,0,1
1,1,True,9150,Dark December,0,0,1,0,0,0,0,0
1,1,True,9151,Westwall: Four Battles to Germany,0,0,0,0,0,0,0,0
1,0,False,9152,The Damned Die Hard: Philippines '41,0,0,1,0,0,0,0,0
0,0,True,9153,Monopoly: NASCAR,0,0,0,0,0,0,0,0
0,0,True,9156,Fette Fünfzehn,0,0,0,0,0,0,0,0
0,0,True,9160,Neopets TCG,0,0,0,0,1,0,0,0
0,0,True,9161,Highlander: The Card Game,0,0,0,0,1,0,0,0
0,0,True,9173,Spite,0,0,0,0,0,0,0,0
0,0,True,9174,Leonardo,0,0,0,0,0,0,0,0
1,0,False,9177,Armchair Cricket,0,0,0,0,0,0,0,0
1,1,True,9181,TacForce,0,0,1,0,0,0,0,0
0,0,True,9188,SPI Football,0,0,0,0,0,0,0,0
1,0,False,9189,"Rostov: The First Soviet Counter-Attack, 1941",0,0,1,0,0,0,0,0
1,1,True,9192,Justinian,0,0,1,0,0,0,0,0
0,0,True,9194,Personality,0,0,0,0,0,0,0,0
1,1,True,9197,The Seven Years War,0,0,1,0,0,0,0,0
0,0,True,9200,Heroes Incorporated,1,1,0,0,0,0,0,0
0,0,True,9201,Spy,0,0,0,1,0,0,0,0
0,0,True,9202,Saga,0,1,0,0,0,0,0,0
1,1,True,9203,Wings of War: Famous Aces,0,0,1,0,0,0,0,0
0,0,True,9204,Cherkassy Pocket: Encirclement at Korsun,0,0,1,0,0,0,0,0
1,1,True,9209,Ticket to Ride,0,0,0,1,0,0,0,0
0,0,True,9211,Screwball Scramble,0,0,0,0,0,0,0,1
0,0,True,9214,Manga Manga,0,0,0,0,0,0,0,0
1,1,True,9215,Revolution: The Dutch Revolt 1568-1648,0,1,0,0,0,0,0,0
1,1,True,9216,Goa,0,1,0,0,0,0,0,0
1,1,True,9217,Saint Petersburg,0,1,0,0,0,0,0,0
1,1,True,9220,Saboteur,0,0,0,1,0,0,1,0
0,0,True,9227,Weed!,0,0,0,0,0,0,0,0
0,0,True,9233,Royalists & Roundheads,0,0,1,0,0,0,0,0
0,0,True,9234,My Word,0,0,0,0,0,0,0,0
1,1,True,9237,Perryville,0,0,1,0,0,0,0,0
0,0,True,9238,War in the Ice: The Battle for the Seventh Continent,0,0,1,0,0,0,0,0
0,0,True,9246,L'Attaque,0,0,1,0,0,0,0,0
0,0,True,9248,Taxi!,0,0,0,0,0,0,0,0
0,0,True,9249,När & Fjärran,0,0,0,0,0,0,0,0
0,0,True,9250,UNO Madness,0,0,0,0,0,0,0,1
0,0,True,9251,Whot,0,0,0,0,0,0,0,1
1,1,True,9259,Combined Arms: Command Decision Series Game,0,0,1,0,0,0,0,0
0,0,True,9263,The Forgotten War: Korea,0,0,1,0,0,0,0,0
0,0,True,9272,Jade König,0,0,0,0,0,0,0,0
0,0,True,9277,Leuthen 1757,0,0,1,0,0,0,0,0
0,0,True,9284,Treasure Falls,0,0,0,1,0,0,0,1
1,1,True,9288,Who? What? Where?,0,0,0,0,0,0,0,0
0,0,True,9293,Turbulent Top,0,0,0,0,0,0,0,1
1,1,True,9296,Warzone,0,0,1,0,0,0,0,0
0,0,True,9297,"Oh, Pharaoh!",0,0,0,0,0,0,0,0
1,0,False,9300,Clay-O-Rama,0,0,0,0,0,0,0,0
0,0,True,9319,The Train Game,0,0,0,0,0,0,0,0
0,0,True,9320,Bottles and Bins,0,0,0,0,0,0,0,1
1,1,True,9339,Alexander at Tyre,0,0,1,0,0,0,0,0
1,1,True,9341,Lost Valley,1,1,0,0,0,0,0,0
0,0,True,9342,Fifth Avenue,0,1,0,0,0,0,0,0
0,0,True,9343,Stapelei,0,0,0,0,0,0,0,1
0,0,True,9345,Drops & Co.,0,0,0,0,0,0,0,1
0,1,False,9346,Daimyo,0,1,0,0,0,1,0,0
0,0,True,9348,Der Alchimist,0,0,0,0,0,0,0,0
0,0,True,9350,Das große Fressen,0,0,0,0,0,0,0,0
0,0,True,9354,Privacy,0,0,0,0,0,0,0,0
1,1,True,9356,Pacific Fleet,0,0,1,0,0,0,0,0
0,0,True,9357,East Wind Rain: The War in the Pacific 1941-1945,0,0,1,0,0,0,0,0
1,1,True,9360,The Royal Navy,0,0,1,0,0,0,0,0
1,1,True,9364,Doppelkopf,0,0,0,1,0,0,0,0
0,0,True,9368,Ave Tenebrae,0,0,1,0,0,0,0,0
1,1,True,9376,Renegade Legion: Prefect,0,0,1,0,0,0,0,0
0,0,True,9379,Escalado,0,0,0,0,0,0,0,0
0,0,True,9385,Yoté,0,0,0,0,0,1,0,0
0,0,True,9386,IceTowers,0,0,0,0,0,1,0,0
0,0,True,9388,Knock!  Knock!,0,0,0,0,0,0,0,0
0,0,True,9392,Nya Finans,0,0,0,0,0,0,0,0
0,0,True,9398,War Games Rules  3000 BC to 1485 AD,0,0,1,0,0,0,0,0
0,0,True,9406,The Simpsons: Don't Have A Cow Dice Game,0,0,0,0,0,0,0,1
0,0,True,9408,Dos Rios,0,1,0,0,0,0,0,0
0,0,True,9410,Aus die Maus!,0,0,0,0,0,0,0,1
0,0,True,9415,Microdot,0,0,0,0,0,0,0,0
0,0,True,9416,Westminster: The Election Game,0,0,0,0,0,0,0,0
0,0,True,9418,"Eastwall: Battles for the Dnepr, September 1943 - February 1944",0,0,1,0,0,0,0,0
0,0,True,9420,Hear 'N Seek,0,0,0,0,0,0,0,1
0,0,True,9426,Long Cours,0,0,0,0,0,0,0,0
0,0,True,9438,First Blood: The Guadalcanal Campaign,0,0,1,0,0,0,0,0
0,0,True,9439,FBI,0,0,0,1,0,0,0,0
1,1,True,9440,Maharaja: The Game of Palace Building in India,0,1,0,0,0,0,0,0
1,1,True,9441,Ribbit,0,0,0,1,0,0,0,1
1,1,True,9446,Blue Moon,0,1,0,0,1,0,0,0
0,0,True,9454,Double Trouble,0,0,0,0,0,0,0,1
0,0,True,9464,Teenage Mutant Ninja Turtles: Pizza Power Game,0,0,0,0,0,0,0,0
0,0,True,9471,Crazy Bugs,0,0,0,0,0,0,0,1
0,0,True,9473,Adam & Eva,0,0,0,1,0,0,0,0
0,0,True,9474,Flying Pirates,0,0,0,0,0,0,0,1
0,0,True,9475,Backwords,0,0,0,0,0,0,0,0
1,1,True,9476,L'Armee' du Nord: the Belgian Campaign,0,0,1,0,0,0,0,0
0,0,True,9488,Mancala 4,0,0,0,0,0,1,0,0
1,1,True,9489,War to Axis: Warfare in Normandy,0,0,1,0,0,0,0,0
0,0,True,9496,Burma,0,0,1,0,0,0,0,0
1,1,True,9504,Corteo,0,0,1,0,0,0,0,0
0,0,True,9506,Ooga!,0,0,0,0,0,0,0,1
0,0,True,9507,Dynamite,0,0,0,0,0,0,0,1
0,0,True,9508,Golden Trivia Game: M*A*S*H Edition,0,0,0,0,0,0,0,0
0,0,True,9509,Iglu Iglu,0,0,0,0,0,0,0,0
0,0,True,9512,"Chancellorsville: Pinnacle of Victory, April 30 - May 5, 1863",0,0,1,0,0,0,0,0
0,0,True,9514,Happy Days,0,0,0,0,0,0,0,1
0,0,True,9516,Adverteasing,0,0,0,0,0,0,1,0
0,0,True,9539,Beat the 8 Ball,0,0,0,0,0,0,0,1
0,0,True,9540,Advanced Dungeons & Dragons Trivia Game,0,0,0,0,0,0,0,0
0,0,True,9541,The Addams Family Family Reunion Game,0,0,0,0,0,0,0,1
0,0,True,9545,The Batman Game,0,0,0,0,0,0,0,0
0,0,True,9547,Are You Afraid of the Dark?,0,0,0,0,0,0,0,1
0,0,True,9556,Snatch,0,0,0,0,0,0,0,0
0,0,True,9559,The Hamburger Game,0,0,0,0,0,0,0,1
0,0,True,9560,Indus,0,1,0,1,0,0,0,0
1,1,True,9564,William the Conqueror: 1066,0,0,1,0,0,0,0,0
0,0,True,9565,James Bond 007 Assault! Game,0,0,1,0,0,0,0,0
0,0,True,9569,The Last Starfighter Combat Game,0,0,1,0,0,0,0,0
0,0,True,9571,Baha,0,0,0,0,0,0,0,0
0,0,True,9573,The Dick Tracy Game,0,0,0,0,0,0,0,0
0,0,True,9577,"Across Suez: The Battle of the Chinese Farm October 15, 1973",0,0,1,0,0,0,0,0
0,0,True,9578,Goosebumps: One Day at Horrorland Game,0,0,0,0,0,0,0,1
0,0,True,9581,Into the Forest,0,0,0,0,0,0,0,0
0,0,True,9583,UNO: SpongeBob SquarePants,0,0,0,0,0,0,0,0
0,0,True,9589,Dog Dice,0,0,0,0,0,0,0,0
0,0,True,9594,Double-Play Baseball,0,0,0,0,0,0,0,0
0,0,True,9597,Vier zu mir!,0,0,0,0,0,0,0,1
0,0,True,9603,The Emergency! Game,0,0,0,0,0,0,0,1
0,0,True,9606,Cluzzle,0,0,0,0,0,0,1,0
0,0,True,9607,Enigma,0,0,0,0,0,0,0,0
1,1,True,9609,War of the Ring,1,0,0,0,0,0,0,0
0,0,True,9610,Travspelet med V65,0,0,0,0,0,0,0,0
0,0,True,9615,Station Master,0,1,0,1,0,0,0,0
0,0,True,9616,Horus,0,1,0,0,0,1,0,0
1,1,True,9617,Russian Rails,0,1,0,0,0,0,0,0
1,1,True,9619,Ex Libris,0,0,0,0,0,0,0,0
0,0,True,9621,Battle for the Galaxy: Zylatron,0,0,0,0,0,0,0,0
1,1,True,9625,Struggle of Empires,0,1,0,0,0,0,0,0
1,1,True,9629,Gnostica,0,0,0,0,0,1,0,0
0,0,True,9633,Barbie Queen of the Prom Game,0,0,0,0,0,0,0,1
0,0,True,9639,Aladdin: The Magic Carpet Game,0,0,0,0,0,0,0,1
1,1,True,9640,Bloody Roads South,0,0,1,0,0,0,0,0
0,0,True,9646,Where in the World?,0,0,0,0,0,0,0,0
1,1,True,9650,"War in the Pacific: The Campaign Against Imperial Japan, 1941-45",0,0,1,0,0,0,0,0
1,1,True,9663,Napoleon on the Danube,0,0,1,0,0,0,0,0
0,0,True,9666,Greed Quest,0,0,0,0,0,0,0,0
1,1,True,9668,MooT,0,0,0,0,0,0,0,0
1,1,True,9673,Black Elephant,0,0,0,0,0,1,0,0
1,1,True,9674,Ingenious,0,0,0,0,0,1,0,0
0,0,True,9675,La Strada,0,1,0,1,0,0,0,0
0,0,True,9681,Nosey Neighbor Card Game,0,0,0,0,0,0,0,1
0,0,True,9685,Bounce It-In Game,0,0,0,0,0,0,0,1
0,0,True,9704,Cat-opoly,0,0,0,0,0,0,0,0
0,0,True,9705,More Dirty Minds,0,0,0,0,0,0,0,0
0,0,True,9706,Tis The Season: Christmas Trivia,0,0,0,0,0,0,0,0
0,0,True,9710,Take Off,0,0,0,0,0,0,0,0
0,0,True,9725,Monopoly: National Parks Edition,0,0,0,0,0,0,0,0
0,0,True,9735,Duell,0,1,0,1,0,0,0,0
0,0,True,9736,"Crusader: Battle for Tobruk, November 1941",0,0,1,0,0,0,0,0
1,1,True,9759,Outta Control,0,0,0,0,0,0,0,0
0,0,True,9776,The Incredible Hulk Smash,0,0,0,0,0,0,0,1
0,0,True,9782,Battle of the Bands: Encore Edition,0,0,0,0,0,0,0,0
0,0,True,9784,Cold Days in Hell,0,0,1,0,0,0,0,0
0,0,True,9785,Twelve Caesars,0,0,0,0,0,0,0,0
0,0,True,9787,Beer Money,1,0,0,0,0,0,0,0
1,0,False,9790,Triumph & Fall of the Desert Fox,0,0,1,0,0,0,0,0
0,0,True,9791,¿Pasáran? The Spanish Civil War,0,0,1,0,0,0,0,0
0,0,True,9792,Oriente,0,1,0,0,0,0,1,0
0,0,True,9794,Rummoli,0,0,0,0,0,0,0,0
0,0,True,9801,Ostrakon,0,0,0,0,0,0,0,0
0,0,True,9802,Tuchulcha,0,0,0,0,0,0,0,0
1,1,True,9803,Operation Michael,0,0,1,0,0,0,0,0
1,1,True,9804,Gettysburg: Badges of Courage,0,0,1,0,0,0,0,0
0,0,True,9805,Habana Taxi,0,0,0,0,0,0,0,0
0,0,True,9808,Solotaire,0,0,0,0,0,0,0,0
0,0,True,9812,Gone Fishin',0,0,0,0,0,0,0,1
0,0,True,9816,LEGO Time Cruisers Game,0,0,0,0,0,0,0,1
1,1,True,9823,Advanced Squad Leader: Starter Kit #1,0,0,1,0,0,0,0,0
0,0,True,9824,Employee of the Month,0,0,0,0,0,0,0,0
1,1,True,9825,Early American Chrononauts,1,0,0,1,0,0,0,0
0,0,True,9829,Runebound,1,0,0,0,0,0,0,0
1,1,True,9833,Au fil de l'épée,0,0,1,0,0,0,0,0
1,1,True,9835,Paris vaut bien une Messe! Les Guerres de Religion 1562-1598,0,0,1,0,0,0,0,0
0,1,False,9843,Barbarossa 1941,0,0,1,0,0,0,0,0
0,0,True,9844,Batailles pour le Canada,0,0,1,0,0,0,0,0
0,0,True,9845,Verdun 1916,0,0,1,0,0,0,0,0
1,1,True,9846,Jours de gloire Campagne II: La Pologne,0,0,1,0,0,0,0,0
0,0,True,9847,Plutôt mort que Perse !,0,0,1,0,0,0,0,0
1,1,True,9849,Ardennes 1944,0,0,1,0,0,0,0,0
0,0,True,9851,Shut the Box,0,0,0,0,0,0,0,1
0,0,True,9852,Clue Jr.: The Case of the Missing Cake,0,0,0,0,0,0,0,1
1,0,False,9853,Champs de Bataille IV: Asie,0,0,1,0,0,0,0,0
1,1,True,9854,Jours de gloire Campagne III: Les Campagnes de France 1792/1814,0,0,1,0,0,0,0,0
1,1,True,9855,Strat-O-Matic Pro Basketball,1,1,0,0,0,0,0,0
1,1,True,9858,The Russo-Japanese War: Dawn of the Rising Sun,0,0,1,0,0,0,0,0
1,1,True,9860,Jours de gloire Campagne: Le Danube,0,0,1,0,0,0,0,0
0,0,True,9861,France 1940,0,0,1,0,0,0,0,0
1,0,False,9863,Champs de Bataille III: D'Alexandre à Hannibal,0,0,1,0,0,0,0,0
1,1,True,9865,Zürich 1799,0,0,1,0,0,0,0,0
1,1,True,9866,Normandie 1944,0,0,1,0,0,0,0,0
1,1,True,9867,Poitiers 1356 et Formigny 1450,0,0,1,0,0,0,0,0
0,0,True,9868,Tobrouk 1941-1942,0,0,1,0,0,0,0,0
1,0,False,9869,De Bull Run à Appomatox,0,0,1,0,0,0,0,0
1,1,True,9870,Marengo 1800,0,0,1,0,0,0,0,0
0,0,True,9878,Cheers,0,0,0,0,0,0,0,0
0,0,True,9901,Electric Jeopardy Game,0,0,0,0,0,0,0,0
1,1,True,9907,Kharkov 1943,0,0,1,0,0,0,0,0
1,0,False,9908,Les Pyramides 1798,0,0,1,0,0,0,0,0
1,0,False,9909,Crète 1941: Opération Merkur,0,0,1,0,0,0,0,0
1,1,True,9910,Wings of War: Watch Your Back!,1,0,1,0,0,0,0,0
0,0,True,9912,Stacrobats,0,0,0,0,0,0,0,1
1,0,False,9913,"Alésia, 52 Av. J.-C.: César contre Vercingétorix",0,0,1,0,0,0,0,0
1,0,False,9915,Denain 1712,0,0,1,0,0,0,0,0
1,0,False,9916,Arnhem 1944,0,0,1,0,0,0,0,0
1,1,True,9918,Rivoli 1797,0,0,1,0,0,0,0,0
0,0,True,9921,Headache,0,0,0,0,0,1,0,1
0,0,True,9929,Touch and Go,0,0,0,0,0,1,0,0
1,0,False,9932,Champs de bataille: Soissons 486 et Poitiers 732,0,0,1,0,0,0,0,0
0,0,True,9938,Smath,0,0,0,0,0,0,0,0
0,0,True,9947,The Smurf Game,0,0,0,0,0,0,0,1
0,0,True,9959,WCW Nitro Trading Card Game,0,0,0,0,1,0,0,0
